property_id,country,city,property_type,furnishing_status,property_size_sqft,price,constructed_year,previous_owners,rooms,bathrooms,garage,garden,crime_cases_reported,legal_cases_on_property,customer_salary,loan_amount,loan_tenure_years,monthly_expenses,down_payment,emi_to_income_ratio,satisfaction_score,neighbourhood_rating,connectivity_score,decision
35128,India,Delhi,Studio,Unfurnished,1343,201421,1977,6,8,8,1,0,1,0,9828,106861,10,2380,94560,0.12,3,3,7,0
35129,UK,Manchester,Villa,Semi-Furnished,1534,615802,1961,3,8,2,1,1,1,0,77620,325387,25,15940,290415,0.03,10,3,7,1
35130,Brazil,São Paulo,Townhouse,Semi-Furnished,2663,527930,1980,2,6,2,0,1,4,1,7008,342721,10,19850,185209,0.56,2,9,9,0
35131,Japan,Osaka,Apartment,Fully-Furnished,2277,1020674,2022,4,7,2,0,0,0,0,72190,749304,10,16885,271370,0.12,6,1,1,0
35132,Singapore,Singapore,Independent House,Unfurnished,841,593697,2013,5,8,3,1,0,0,0,83450,273535,10,19660,320162,0.04,7,8,8,1
35133,UK,Birmingham,Townhouse,Fully-Furnished,3947,1577989,1967,3,5,5,1,0,0,0,29865,720137,15,14595,857852,0.21,3,1,3,0
35134,Singapore,Singapore,Apartment,Semi-Furnished,4651,3256230,2016,4,6,6,0,0,1,0,71175,2551607,15,4290,704623,0.31,1,4,5,0
35135,India,Pune,Townhouse,Unfurnished,5999,896628,2009,5,4,3,1,1,1,1,18352,381872,25,3561,514756,0.14,9,6,8,0
35136,South Africa,Cape Town,Townhouse,Fully-Furnished,3922,704093,1979,1,1,1,0,0,2,0,21642,591057,10,13200,113036,0.31,2,5,7,0
35137,USA,Houston,Apartment,Semi-Furnished,2239,1118362,1967,2,2,1,0,0,0,0,89140,647674,20,18615,470688,0.05,7,5,5,1
35138,Brazil,São Paulo,Studio,Unfurnished,5262,1056786,1984,6,3,3,0,1,1,0,31436,783726,30,10255,273060,0.16,9,4,3,1
35139,USA,Chicago,Townhouse,Fully-Furnished,1333,671437,2013,2,2,1,1,0,3,0,19025,318840,10,14975,352597,0.19,7,8,9,0
35140,UK,Liverpool,Townhouse,Unfurnished,5097,2039873,1970,6,6,6,1,1,2,0,33655,1334491,15,17530,705382,0.35,10,5,3,1
35141,India,Pune,Townhouse,Fully-Furnished,2830,421924,2005,4,5,5,0,0,3,1,15427,231445,15,1116,190479,0.13,6,8,5,0
35142,USA,San Francisco,Studio,Fully-Furnished,4923,2465113,1976,3,2,1,0,1,1,1,37975,1339049,15,16125,1126064,0.31,6,8,7,0
35143,India,Bangalore,Villa,Semi-Furnished,2571,388686,1978,5,1,1,1,1,0,0,17006,216162,20,1437,172524,0.09,2,2,10,0
35144,Australia,Sydney,Independent House,Fully-Furnished,1532,490354,2021,6,5,4,1,1,0,0,59190,283546,25,6120,206808,0.03,4,5,9,0
35145,Japan,Kyoto,Studio,Semi-Furnished,3481,1567548,1961,2,5,3,0,0,1,1,18400,719754,20,10725,847794,0.29,3,4,1,0
35146,China,Shenzhen,Townhouse,Unfurnished,4078,1551854,2010,3,6,5,1,1,0,0,80635,1146321,10,14170,405533,0.16,9,2,8,1
35147,UK,Birmingham,Studio,Fully-Furnished,3966,1590664,1989,3,5,3,0,0,1,0,97100,868839,30,7110,721825,0.06,9,9,9,1
35148,Japan,Osaka,Villa,Fully-Furnished,3360,1513931,1993,0,4,2,0,0,0,1,92610,1091393,15,5295,422538,0.1,2,2,3,0
35149,Singapore,Singapore,Villa,Unfurnished,2349,1642278,2015,2,6,1,1,1,2,0,60940,934583,25,19115,707695,0.1,2,6,9,0
35150,Australia,Brisbane,Farmhouse,Semi-Furnished,5884,1878226,2013,3,3,3,0,0,1,1,66270,1229754,15,8960,648472,0.16,3,7,3,0
35151,India,Delhi,Apartment,Semi-Furnished,2698,401447,1988,0,2,1,0,1,1,0,18453,211197,15,3237,190250,0.1,5,8,5,0
35152,UK,London,Farmhouse,Semi-Furnished,2545,1014644,1972,0,6,1,1,0,0,0,81790,548720,10,13500,465924,0.08,7,8,10,1
35153,India,Chennai,Villa,Fully-Furnished,5545,829235,1975,0,1,1,0,0,0,0,18255,555434,10,1577,273801,0.35,8,10,8,1
35154,Brazil,São Paulo,Villa,Fully-Furnished,1661,336225,1994,6,1,1,0,1,2,0,19132,152714,20,13215,183511,0.06,6,1,6,0
35155,UK,London,Apartment,Unfurnished,2066,824990,2014,4,1,1,0,1,0,0,76855,633589,15,3150,191401,0.07,3,8,7,0
35156,Brazil,São Paulo,Studio,Semi-Furnished,1967,390679,1960,6,7,5,0,1,5,0,25450,308828,10,15655,81851,0.14,7,9,4,0
35157,Singapore,Singapore,Villa,Unfurnished,1080,757991,2010,2,3,2,0,0,0,0,43770,385962,30,3810,372029,0.06,5,3,8,0
35158,UAE,Abu Dhabi,Farmhouse,Fully-Furnished,1836,1100096,1970,5,7,3,1,0,0,0,68495,638819,20,14545,461277,0.07,2,5,8,0
35159,India,Hyderabad,Townhouse,Semi-Furnished,5778,863492,2021,5,3,3,1,1,2,0,12509,574759,25,3841,288733,0.31,10,8,10,1
35160,USA,Houston,Townhouse,Semi-Furnished,2305,1148730,1986,1,3,2,1,1,2,0,46490,672129,30,3140,476601,0.09,8,1,1,1
35161,India,Delhi,Townhouse,Fully-Furnished,4960,741581,1982,2,4,2,1,1,0,0,13064,514834,10,2957,226747,0.45,6,5,8,0
35162,USA,Los Angeles,Studio,Fully-Furnished,648,325160,1968,0,1,1,0,0,2,1,36000,268309,30,18235,56851,0.05,8,3,2,0
35163,China,Beijing,Apartment,Semi-Furnished,3048,1160788,1962,0,5,3,1,0,0,0,84845,746007,30,17000,414781,0.06,4,8,3,0
35164,USA,New York,Studio,Fully-Furnished,1511,752096,1965,1,3,3,0,0,3,0,44285,379135,30,18350,372961,0.05,7,4,2,0
35165,Germany,Berlin,Studio,Fully-Furnished,1358,411077,2007,1,8,5,1,0,0,0,10585,311268,30,3155,99809,0.19,8,9,2,1
35166,Japan,Kyoto,Apartment,Unfurnished,2086,936473,2020,0,3,1,0,0,2,0,22405,474422,30,14410,462051,0.13,8,4,8,1
35167,UAE,Abu Dhabi,Apartment,Fully-Furnished,4194,2514832,1971,4,6,6,1,1,2,0,51765,2101233,30,9850,413599,0.26,7,6,6,1
35168,UK,London,Independent House,Unfurnished,3114,1242946,1964,4,5,3,0,1,2,0,22230,785216,20,11680,457730,0.26,8,9,1,1
35169,Germany,Frankfurt,Townhouse,Unfurnished,3489,1051182,2004,5,5,3,0,0,1,0,87335,708655,10,17485,342527,0.09,4,7,10,0
35170,Germany,Berlin,Townhouse,Semi-Furnished,4647,1396461,2012,4,6,2,0,0,1,0,36650,826534,25,7150,569927,0.15,1,4,9,0
35171,Singapore,Singapore,Independent House,Fully-Furnished,2583,1809501,2018,1,8,4,1,0,0,0,11710,837019,20,14640,972482,0.53,8,10,9,0
35172,USA,New York,Studio,Semi-Furnished,5867,2934176,2019,0,4,2,1,1,2,1,20090,1746637,25,6630,1187539,0.59,1,9,4,0
35173,Japan,Osaka,Apartment,Semi-Furnished,896,402325,1987,4,5,1,1,1,1,0,39610,216841,20,14220,185484,0.04,4,6,8,0
35174,Germany,Berlin,Apartment,Semi-Furnished,5773,1736627,1997,6,3,3,1,1,1,0,69105,1457269,25,18370,279358,0.14,6,10,4,0
35175,France,Paris,Townhouse,Unfurnished,3888,1637039,1965,6,4,2,0,1,4,0,78910,741408,15,8865,895631,0.08,1,5,4,0
35176,UK,Manchester,Townhouse,Unfurnished,4486,1791609,1994,6,1,1,1,0,0,0,70095,925429,10,14760,866180,0.15,4,7,7,0
35177,Germany,Munich,Townhouse,Semi-Furnished,5460,1638191,1996,6,6,5,1,0,3,0,19540,811777,25,13135,826414,0.28,4,5,2,0
35178,India,Pune,Studio,Semi-Furnished,1194,182651,1977,5,6,5,1,1,0,1,2021,113113,20,3071,69538,0.42,1,8,6,0
35179,USA,Houston,Studio,Fully-Furnished,3818,1904132,1990,3,7,6,1,0,4,0,62505,1404542,25,13780,499590,0.15,6,3,6,0
35180,Singapore,Singapore,Farmhouse,Semi-Furnished,2861,2002243,2014,4,5,3,1,1,1,0,56510,1131765,25,17965,870478,0.14,3,10,6,0
35181,India,Chennai,Townhouse,Semi-Furnished,4812,720737,1972,4,8,6,1,0,1,0,8410,413579,20,1255,307158,0.37,3,7,9,0
35182,Australia,Melbourne,Apartment,Fully-Furnished,479,153425,1988,4,6,5,1,0,1,0,18645,81057,30,11220,72368,0.03,8,10,9,1
35183,Australia,Sydney,Apartment,Semi-Furnished,5187,1657975,1964,5,4,4,1,1,0,0,34640,682037,10,7515,975938,0.22,9,4,7,1
35184,UK,Manchester,Townhouse,Fully-Furnished,686,275203,2002,6,5,1,1,1,1,1,75430,186213,10,9520,88990,0.03,7,9,8,0
35185,Australia,Brisbane,Villa,Unfurnished,3479,1115732,2006,2,7,3,1,0,2,0,96520,668493,30,6465,447239,0.04,6,7,8,0
35186,Australia,Sydney,Farmhouse,Unfurnished,853,274349,1981,5,5,1,1,0,0,1,30010,129276,20,14420,145073,0.03,9,8,9,0
35187,USA,San Francisco,Independent House,Unfurnished,1728,861618,1977,4,1,1,1,1,4,0,94680,647239,10,7730,214379,0.08,1,7,5,0
35188,USA,Los Angeles,Farmhouse,Unfurnished,4221,2115279,1972,6,5,1,1,1,1,0,74690,1646263,15,19385,469016,0.19,8,2,5,1
35189,France,Marseille,Apartment,Semi-Furnished,5822,2447914,1992,0,3,3,1,1,1,0,26275,1367844,10,8285,1080070,0.59,4,3,2,0
35190,Japan,Osaka,Villa,Fully-Furnished,2278,1021136,1965,5,3,1,0,1,0,0,50605,522696,15,12630,498440,0.09,2,2,8,0
35191,India,Hyderabad,Apartment,Fully-Furnished,4928,740652,2015,6,7,7,0,1,1,0,19407,556274,30,1856,184378,0.18,7,1,10,1
35192,Germany,Berlin,Farmhouse,Unfurnished,1198,359309,2010,1,3,2,0,0,2,1,34855,178362,10,15975,180947,0.06,5,5,5,0
35193,India,Delhi,Townhouse,Unfurnished,3750,566920,2011,3,1,1,0,1,1,1,16061,439703,10,2995,127217,0.31,1,5,10,0
35194,South Africa,Cape Town,Studio,Fully-Furnished,544,96837,1967,2,2,1,0,1,4,1,26872,54267,30,3235,42570,0.01,8,4,4,0
35195,India,Chennai,Studio,Semi-Furnished,1320,196266,2013,3,4,2,0,0,0,0,3594,116902,20,3163,79364,0.24,4,10,2,0
35196,Japan,Osaka,Apartment,Semi-Furnished,2504,1129355,1981,3,6,6,0,0,0,0,73470,576013,30,6425,553342,0.05,6,10,8,0
35197,Germany,Munich,Townhouse,Semi-Furnished,3811,1143078,2013,0,1,1,1,1,2,0,27440,814695,25,9795,328383,0.2,1,9,1,0
35198,Singapore,Singapore,Farmhouse,Fully-Furnished,4549,3180596,1962,4,4,4,1,0,1,1,49565,1918740,10,10350,1261856,0.44,7,9,10,0
35199,Germany,Munich,Farmhouse,Unfurnished,3687,1110562,1968,2,3,3,1,1,1,0,59790,519008,20,6785,591554,0.06,8,10,8,1
35200,Canada,Vancouver,Townhouse,Semi-Furnished,3782,1320453,1993,2,4,4,1,1,0,0,11760,663537,10,11330,656916,0.64,7,6,8,0
35201,UAE,Dubai,Farmhouse,Unfurnished,1525,910594,2005,6,6,5,1,1,1,0,39030,480310,30,10690,430284,0.08,1,10,7,0
35202,Japan,Osaka,Studio,Fully-Furnished,1002,448821,1964,1,8,1,0,0,1,0,94535,202866,30,11015,245955,0.01,8,8,1,1
35203,South Africa,Cape Town,Townhouse,Semi-Furnished,5972,1076238,1976,6,4,1,0,1,2,1,9336,491598,25,18650,584640,0.36,10,8,10,0
35204,South Africa,Johannesburg,Villa,Unfurnished,1784,316347,1983,1,8,1,1,1,3,1,16348,263213,30,19990,53134,0.1,5,7,6,0
35205,Canada,Vancouver,Villa,Fully-Furnished,2303,806435,1992,5,7,4,0,0,0,0,89585,412171,10,3905,394264,0.05,10,8,2,1
35206,Canada,Montreal,Apartment,Semi-Furnished,3003,1049246,2018,3,2,1,1,1,1,1,12035,617999,30,13720,431247,0.32,3,7,1,0
35207,China,Beijing,Villa,Fully-Furnished,5222,1984173,2019,0,8,2,1,1,0,0,72740,1666255,25,14115,317918,0.15,9,9,5,1
35208,South Africa,Cape Town,Studio,Unfurnished,2800,505042,2010,5,1,1,0,0,4,1,8052,362615,25,10575,142427,0.3,3,5,7,0
35209,UAE,Abu Dhabi,Apartment,Semi-Furnished,5317,3186316,1994,2,7,4,0,1,3,0,94225,1461662,25,3760,1724654,0.1,9,10,9,0
35210,Singapore,Singapore,Studio,Semi-Furnished,3757,2629415,1962,4,3,1,0,0,1,1,49195,2206303,20,6035,423112,0.33,2,7,4,0
35211,Brazil,São Paulo,Apartment,Fully-Furnished,1111,225485,1974,1,3,1,0,0,2,0,13720,109825,20,14455,115660,0.06,3,10,4,0
35212,Canada,Vancouver,Studio,Semi-Furnished,5199,1815878,1972,4,3,3,1,1,1,1,49230,1036833,30,16530,779045,0.13,9,9,2,0
35213,Brazil,Rio de Janeiro,Apartment,Unfurnished,5641,1130186,2011,6,5,5,0,0,1,0,35612,858247,30,13040,271939,0.15,2,3,4,0
35214,Australia,Brisbane,Townhouse,Fully-Furnished,980,316449,1971,3,7,5,1,0,0,0,53295,239891,30,7340,76558,0.03,1,1,2,0
35215,UK,Liverpool,Independent House,Fully-Furnished,1167,470863,1973,3,5,1,1,1,1,0,77425,192765,10,11000,278098,0.03,4,1,5,0
35216,India,Chennai,Independent House,Semi-Furnished,4280,644966,2006,3,6,2,0,1,2,0,12184,344705,10,1857,300261,0.32,2,5,3,0
35217,UAE,Dubai,Studio,Semi-Furnished,2595,1553433,1978,6,3,3,0,0,1,0,76275,776757,30,13640,776676,0.06,8,3,7,1
35218,UAE,Abu Dhabi,Independent House,Fully-Furnished,5386,3236180,2000,4,3,1,1,1,1,0,46130,2517784,10,14680,718396,0.62,3,2,9,0
35219,USA,Los Angeles,Farmhouse,Semi-Furnished,1480,740639,1969,0,4,3,0,0,2,0,31145,466044,25,5010,274595,0.1,10,2,4,1
35220,Singapore,Singapore,Townhouse,Fully-Furnished,4251,2980229,1978,2,1,1,1,0,1,0,93450,2190506,15,18675,789723,0.2,6,8,9,0
35221,UAE,Abu Dhabi,Farmhouse,Semi-Furnished,5756,3449298,1995,1,7,7,1,0,1,1,83560,1712200,10,8765,1737098,0.23,3,8,7,0
35222,Singapore,Singapore,Villa,Semi-Furnished,2487,1741292,1995,2,7,6,1,1,0,1,55065,941999,10,16520,799293,0.19,7,10,7,0
35223,Australia,Melbourne,Apartment,Fully-Furnished,5966,1912846,1973,1,7,7,0,0,0,0,81625,926284,25,5825,986562,0.08,2,3,2,0
35224,Brazil,São Paulo,Farmhouse,Unfurnished,3023,600674,2021,5,1,1,1,0,0,1,36570,464235,10,4575,136439,0.14,2,4,6,0
35225,UK,Liverpool,Villa,Unfurnished,4032,1608324,1968,0,4,2,1,0,1,0,63355,1227214,25,14885,381110,0.13,10,2,9,1
35226,India,Delhi,Studio,Semi-Furnished,4385,654169,1987,2,7,1,1,1,1,0,10463,539383,25,531,114786,0.35,2,7,3,0
35227,China,Shanghai,Villa,Unfurnished,2084,795920,2010,0,5,4,0,0,0,0,41335,371276,20,12755,424644,0.07,10,7,9,1
35228,UK,London,Apartment,Semi-Furnished,5238,2091606,2018,4,5,2,0,0,0,0,36215,966296,15,11790,1125310,0.23,7,2,10,1
35229,Brazil,São Paulo,Studio,Unfurnished,1736,348915,2017,2,6,1,0,1,4,0,21724,229971,10,12875,118944,0.12,1,9,8,0
35230,Australia,Sydney,Independent House,Semi-Furnished,3208,1025025,1969,3,5,2,0,1,0,0,84735,478992,15,5970,546033,0.05,10,2,4,1
35231,Singapore,Singapore,Studio,Unfurnished,677,469007,1966,2,5,3,0,1,3,0,39200,316162,30,3405,152845,0.05,7,9,7,0
35232,Australia,Melbourne,Villa,Unfurnished,4388,1405160,1991,4,1,1,0,1,3,0,94285,574004,15,13990,831156,0.05,5,3,1,0
35233,Japan,Tokyo,Studio,Fully-Furnished,5950,2672646,1969,3,4,2,0,1,2,0,31085,1989084,20,4855,683562,0.48,5,1,9,0
35234,Australia,Brisbane,Villa,Unfurnished,2467,790253,1984,6,5,4,0,1,1,0,61355,399517,20,2850,390736,0.05,6,5,5,0
35235,Germany,Berlin,Villa,Semi-Furnished,1908,567958,1992,4,7,3,1,0,1,1,86645,242711,30,18930,325247,0.02,7,4,8,0
35236,Singapore,Singapore,Farmhouse,Fully-Furnished,5229,3662845,2012,4,6,3,0,0,1,0,95225,2086963,10,13455,1575882,0.25,4,2,3,0
35237,France,Marseille,Independent House,Fully-Furnished,4908,2057116,1960,4,4,3,1,0,1,1,34470,1137268,15,7145,919848,0.29,2,6,2,0
35238,Brazil,Rio de Janeiro,Villa,Semi-Furnished,1977,397796,1988,6,8,3,0,1,2,1,25918,314448,10,10215,83348,0.14,9,1,1,0
35239,USA,San Francisco,Independent House,Unfurnished,2658,1330615,1985,1,4,4,0,1,1,0,86880,910624,15,14990,419991,0.09,8,9,1,1
35240,Brazil,São Paulo,Townhouse,Unfurnished,2330,469285,2020,1,1,1,0,0,4,0,33176,262858,20,13435,206427,0.06,3,1,5,0
35241,India,Mumbai,Apartment,Semi-Furnished,2648,397925,2007,1,8,2,0,1,1,0,8746,251538,15,1815,146387,0.25,1,3,3,0
35242,Brazil,Rio de Janeiro,Villa,Semi-Furnished,1116,224307,2007,4,4,2,0,1,5,0,36440,157567,15,4465,66740,0.04,9,7,7,0
35243,Brazil,São Paulo,Apartment,Fully-Furnished,920,184833,1961,5,2,1,0,0,2,1,34352,153396,20,3590,31437,0.03,3,10,9,0
35244,Canada,Montreal,Studio,Fully-Furnished,3266,1140421,2020,0,2,2,1,0,0,0,34105,790664,30,13050,349757,0.15,5,4,5,0
35245,China,Beijing,Independent House,Semi-Furnished,4977,1894203,1988,6,4,4,0,1,1,0,11965,1392416,30,2800,501787,0.74,5,10,9,0
35246,India,Hyderabad,Studio,Unfurnished,3912,584101,1975,1,1,1,1,1,0,0,6168,436808,30,565,147293,0.45,7,3,5,0
35247,Germany,Berlin,Townhouse,Fully-Furnished,3351,1008589,2015,6,1,1,1,0,3,0,99590,715947,15,14580,292642,0.06,8,5,10,0
35248,China,Beijing,Independent House,Fully-Furnished,1709,652766,1983,3,4,4,1,1,1,0,11680,291999,25,10655,360767,0.17,9,7,8,1
35249,Canada,Vancouver,Farmhouse,Semi-Furnished,5462,1915274,2004,5,7,1,1,0,0,0,86600,933259,20,14065,982015,0.08,7,3,6,1
35250,Brazil,São Paulo,Independent House,Semi-Furnished,1093,222238,1970,4,4,4,1,1,2,1,15328,148689,15,4550,73549,0.08,9,8,5,0
35251,France,Paris,Townhouse,Fully-Furnished,4751,1993824,1997,2,5,4,0,0,1,0,28770,1497430,25,15990,496394,0.35,1,8,8,0
35252,Canada,Montreal,Townhouse,Unfurnished,3304,1158109,1982,4,2,2,0,1,1,0,74435,476907,30,18400,681202,0.04,3,1,5,0
35253,USA,San Francisco,Independent House,Semi-Furnished,4489,2239643,1998,2,3,1,0,1,4,1,83170,1865016,10,6450,374627,0.25,9,6,5,0
35254,UAE,Dubai,Townhouse,Fully-Furnished,3910,2342506,1981,3,1,1,0,0,0,0,39400,1696754,10,13905,645752,0.49,6,9,9,0
35255,Canada,Montreal,Independent House,Semi-Furnished,1503,526438,2021,3,7,7,1,0,0,0,30345,236787,10,15860,289651,0.09,10,8,2,1
35256,France,Paris,Townhouse,Semi-Furnished,1323,558353,1967,5,1,1,0,1,3,0,45780,302011,30,15270,256342,0.04,1,7,10,0
35257,UK,Manchester,Studio,Fully-Furnished,5162,2061452,1992,1,5,3,0,1,0,0,90545,1619420,30,10120,442032,0.11,2,7,9,0
35258,Singapore,Singapore,Villa,Unfurnished,1649,1158115,1998,5,8,4,0,0,2,1,52340,564852,25,19625,593263,0.07,9,5,2,0
35259,Brazil,Rio de Janeiro,Independent House,Unfurnished,5547,1108201,1998,3,5,3,0,1,4,0,6442,779510,25,7965,328691,0.82,7,8,9,0
35260,Germany,Frankfurt,Apartment,Semi-Furnished,4306,1289047,2023,0,1,1,1,1,1,0,71245,1086231,10,6325,202816,0.17,5,6,5,0
35261,UAE,Dubai,Villa,Unfurnished,5328,3201364,1969,2,3,3,0,0,2,0,24375,2271637,25,14615,929727,0.63,4,6,3,0
35262,South Africa,Johannesburg,Independent House,Fully-Furnished,5884,1063942,2002,3,7,6,1,1,1,0,39580,836619,15,15900,227323,0.18,2,9,8,0
35263,China,Beijing,Townhouse,Semi-Furnished,793,303106,1963,0,3,3,0,0,0,0,37840,173899,20,7360,129207,0.03,8,6,5,1
35264,Germany,Munich,Townhouse,Fully-Furnished,4497,1353685,1989,0,5,4,1,0,2,1,28440,822171,25,18175,531514,0.2,8,3,6,0
35265,Brazil,Rio de Janeiro,Townhouse,Fully-Furnished,3426,686672,1982,4,7,7,0,0,0,0,24180,485177,25,10400,201495,0.14,5,10,10,0
35266,Japan,Tokyo,Studio,Semi-Furnished,5343,2406034,1976,4,6,4,0,0,1,0,25925,1161439,10,3255,1244595,0.51,6,10,10,0
35267,Germany,Berlin,Apartment,Fully-Furnished,2004,605404,1964,4,1,1,0,0,0,0,94575,465100,15,2870,140304,0.04,10,7,7,1
35268,Japan,Osaka,Independent House,Fully-Furnished,1632,736117,2017,2,3,3,1,1,1,1,42080,488178,15,14860,247939,0.1,6,10,8,0
35269,Singapore,Singapore,Townhouse,Fully-Furnished,3641,2549993,1988,1,4,4,0,0,0,0,39780,2142670,30,4895,407323,0.34,5,3,10,0
35270,Germany,Munich,Townhouse,Fully-Furnished,1760,526083,1974,0,5,1,0,0,1,0,10355,382202,15,4690,143881,0.32,2,8,6,0
35271,India,Delhi,Townhouse,Fully-Furnished,3331,503272,2017,5,2,1,0,0,1,0,13481,253290,30,879,249982,0.12,7,4,9,1
35272,France,Paris,Apartment,Unfurnished,3440,1445656,1973,1,3,3,1,0,0,1,70760,794833,30,18825,650823,0.07,7,9,7,0
35273,Germany,Frankfurt,Apartment,Unfurnished,5168,1547027,1979,3,7,2,0,1,0,0,37470,1269180,15,17320,277847,0.3,3,3,10,0
35274,Australia,Melbourne,Studio,Semi-Furnished,1216,387439,2009,5,1,1,0,1,2,0,13970,286996,15,18970,100443,0.18,7,8,10,1
35275,UAE,Abu Dhabi,Apartment,Semi-Furnished,4722,2838036,2005,1,6,2,1,1,1,0,85780,1425124,30,5060,1412912,0.11,2,2,1,0
35276,France,Marseille,Studio,Unfurnished,1846,773979,2007,4,1,1,0,0,1,0,92540,429577,20,7965,344402,0.03,8,10,2,1
35277,Canada,Montreal,Townhouse,Fully-Furnished,892,315446,1967,1,6,3,0,0,0,0,56515,145063,20,18365,170383,0.02,2,10,3,0
35278,India,Pune,Townhouse,Fully-Furnished,3957,593374,2021,0,3,1,0,0,0,0,12777,427379,10,516,165995,0.38,10,8,6,1
35279,Australia,Sydney,Townhouse,Fully-Furnished,405,129305,1983,5,3,3,1,1,2,1,85535,106599,10,11705,22706,0.01,6,5,6,0
35280,China,Beijing,Apartment,Semi-Furnished,1193,458193,1975,5,7,7,1,1,1,0,47875,202843,25,14235,255350,0.03,8,1,9,1
35281,Singapore,Singapore,Farmhouse,Fully-Furnished,4532,3177332,1980,0,5,4,0,1,2,0,34270,1300047,20,13905,1877285,0.28,3,5,2,0
35282,Canada,Montreal,Townhouse,Semi-Furnished,5902,2067192,2001,1,5,1,0,1,0,1,58905,1256012,30,18195,811180,0.13,5,6,1,0
35283,Japan,Osaka,Villa,Semi-Furnished,1759,787564,2007,5,6,3,0,0,2,0,77225,567787,10,8365,219777,0.08,3,10,5,0
35284,UK,Birmingham,Farmhouse,Unfurnished,1682,668590,1986,6,3,2,1,1,0,0,30075,481533,20,2605,187057,0.12,6,7,8,0
35285,Japan,Kyoto,Townhouse,Unfurnished,1350,608494,2008,1,3,3,0,0,0,0,96020,310067,30,11310,298427,0.02,4,7,9,0
35286,Singapore,Singapore,Villa,Fully-Furnished,917,639060,1981,2,3,2,0,0,0,1,43810,501160,20,11700,137900,0.09,4,9,3,0
35287,India,Chennai,Farmhouse,Fully-Furnished,3979,597147,1963,2,6,4,0,1,1,0,18651,299596,25,1443,297551,0.11,1,5,9,0
35288,Japan,Kyoto,Studio,Unfurnished,3763,1696496,1973,5,4,2,1,0,0,0,40820,1228423,15,17100,468073,0.26,2,6,10,0
35289,Japan,Kyoto,Independent House,Fully-Furnished,5412,2434178,2012,4,7,5,0,1,2,0,35580,1325700,10,9305,1108478,0.42,5,10,2,0
35290,Japan,Osaka,Apartment,Unfurnished,1423,645236,1967,5,4,3,1,0,2,0,96005,506227,25,6270,139009,0.04,7,1,3,1
35291,India,Hyderabad,Apartment,Semi-Furnished,5702,859935,1972,4,4,4,0,1,0,0,11652,707307,10,785,152628,0.69,2,7,3,0
35292,UAE,Dubai,Studio,Semi-Furnished,1019,613305,2019,3,2,2,0,1,1,0,73070,406863,30,10065,206442,0.04,3,8,4,0
35293,China,Beijing,Townhouse,Fully-Furnished,750,282098,1974,0,3,3,1,0,0,0,96315,187674,30,13065,94424,0.01,9,5,4,1
35294,Australia,Sydney,Villa,Fully-Furnished,1460,465940,1977,6,5,5,1,0,1,1,91515,344879,25,16825,121061,0.03,6,5,2,0
35295,Japan,Tokyo,Farmhouse,Unfurnished,4900,2201779,1976,5,5,1,0,0,1,1,69065,1271148,15,3955,930631,0.16,6,6,10,0
35296,China,Shenzhen,Villa,Fully-Furnished,431,164785,1992,2,4,1,0,1,4,0,52005,137930,30,8440,26855,0.02,2,6,2,0
35297,UK,London,Studio,Unfurnished,2711,1083969,1976,4,8,3,1,0,0,0,77195,722939,15,7285,361030,0.08,2,7,3,0
35298,France,Paris,Farmhouse,Unfurnished,4758,1999407,1992,0,3,3,1,0,1,0,82535,1125285,25,13890,874122,0.09,2,6,9,0
35299,Brazil,Rio de Janeiro,Farmhouse,Fully-Furnished,1445,288123,1978,5,5,5,1,0,2,0,39046,168718,20,11535,119405,0.03,10,8,7,1
35300,Canada,Montreal,Villa,Semi-Furnished,5032,1761363,2010,3,6,6,0,0,0,0,15715,1341106,20,14885,420257,0.64,6,5,2,0
35301,South Africa,Johannesburg,Independent House,Fully-Furnished,5220,942211,2011,1,1,1,1,0,3,0,18936,767758,15,6550,174453,0.35,6,10,3,0
35302,Singapore,Singapore,Villa,Fully-Furnished,3323,2327791,1971,1,8,8,1,0,3,1,56415,1331964,15,8875,995827,0.21,10,9,6,0
35303,Canada,Toronto,Apartment,Semi-Furnished,3149,1105044,2020,6,6,1,0,1,1,0,59570,482950,10,10875,622094,0.09,7,1,10,1
35304,Australia,Sydney,Villa,Unfurnished,2649,851347,2008,5,2,1,0,0,0,1,86985,554397,10,16545,296950,0.07,5,10,9,0
35305,Australia,Brisbane,Villa,Semi-Furnished,1624,522902,2011,4,6,2,0,1,1,1,26595,310185,10,6770,212717,0.13,7,10,1,0
35306,Japan,Osaka,Independent House,Fully-Furnished,1608,722773,1972,0,3,2,1,0,1,1,53155,381715,15,3090,341058,0.06,3,7,5,0
35307,France,Lyon,Villa,Fully-Furnished,3265,1372281,1966,6,7,7,0,0,0,0,46400,685743,25,13240,686538,0.1,4,1,9,0
35308,South Africa,Johannesburg,Independent House,Fully-Furnished,1633,292184,2007,5,5,4,0,1,0,1,29000,226292,15,11360,65892,0.07,8,7,8,0
35309,South Africa,Cape Town,Townhouse,Semi-Furnished,5305,951010,2016,2,2,1,0,1,2,0,21562,646124,10,9790,304886,0.34,10,5,7,1
35310,China,Beijing,Townhouse,Unfurnished,1140,432972,1970,0,2,2,1,1,1,1,27900,283011,20,17695,149961,0.08,8,9,1,0
